Temps (s),CH1 (V),CH2 (V),CH3 (V)
2.623049219687875e-07,49.0,-1.0,-52.0
2.624249699879952e-07,49.0,-1.0,-52.0
2.6254501800720286e-07,49.0,-1.0,-52.0
2.6266506602641054e-07,49.0,-1.0,-52.0
2.6278511404561823e-07,49.0,-1.0,-52.0
2.629051620648259e-07,49.0,-1.0,-52.0
2.630252100840336e-07,49.0,-1.0,-52.0
2.631452581032413e-07,49.0,-1.0,-52.0
2.6326530612244896e-07,50.0,-1.0,-52.0
2.6338535414165664e-07,50.0,-2.0,-52.0
2.635054021608643e-07,50.0,-2.0,-52.0
2.63625450180072e-07,50.0,-2.0,-52.0
2.637454981992797e-07,50.0,-2.0,-52.0
2.6386554621848737e-07,50.0,-2.0,-52.0
2.6398559423769505e-07,49.0,-2.0,-52.0
2.6410564225690273e-07,49.0,-2.0,-52.0
2.642256902761104e-07,48.0,-2.0,-52.0
2.643457382953181e-07,48.0,-2.0,-52.0
2.644657863145258e-07,48.0,-2.0,-52.0
2.6458583433373346e-07,48.0,-2.0,-52.0
2.6470588235294114e-07,47.0,-2.0,-51.0
2.648259303721488e-07,48.0,-2.0,-51.0
2.649459783913565e-07,48.0,-2.0,-52.0
2.650660264105642e-07,48.0,-2.0,-52.0
2.651860744297719e-07,48.0,-2.0,-52.0
2.653061224489796e-07,47.0,-2.0,-52.0
2.654261704681873e-07,47.0,-2.0,-53.0
2.6554621848739497e-07,48.0,-2.0,-53.0
2.6566626650660265e-07,48.0,-2.0,-53.0
2.6578631452581034e-07,48.0,-2.0,-53.0
2.65906362545018e-07,48.0,-2.0,-53.0
2.660264105642257e-07,49.0,-2.0,-54.0
2.661464585834334e-07,49.0,-2.0,-54.0
2.6626650660264106e-07,50.0,-2.0,-54.0
2.6638655462184875e-07,50.0,-2.0,-54.0
2.6650660264105643e-07,49.0,-2.0,-54.0
2.666266506602641e-07,49.0,-2.0,-54.0
2.667466986794718e-07,49.0,-2.0,-55.0
2.668667466986795e-07,49.0,-2.0,-55.0
2.6698679471788716e-07,49.0,-2.0,-54.0
2.6710684273709484e-07,49.0,-2.0,-54.0
2.672268907563025e-07,49.0,-2.0,-54.0
2.673469387755102e-07,49.0,-2.0,-54.0
2.674669867947179e-07,50.0,-2.0,-54.0
2.6758703481392557e-07,50.0,-2.0,-54.0
2.6770708283313325e-07,50.0,-2.0,-53.0
2.6782713085234093e-07,50.0,-2.0,-53.0
2.679471788715486e-07,51.0,-2.0,-53.0
2.680672268907563e-07,51.0,-1.0,-53.0
2.68187274909964e-07,51.0,-2.0,-52.0
2.6830732292917166e-07,50.0,-2.0,-52.0
2.6842737094837935e-07,50.0,-2.0,-53.0
2.6854741896758703e-07,50.0,-2.0,-53.0
2.686674669867947e-07,50.0,-2.0,-53.0
2.687875150060024e-07,49.0,-2.0,-53.0
2.689075630252101e-07,49.0,-3.0,-53.0
2.6902761104441776e-07,49.0,-3.0,-53.0
2.6914765906362544e-07,49.0,-2.0,-53.0
2.692677070828331e-07,49.0,-2.0,-53.0
2.693877551020408e-07,48.0,-2.0,-53.0
2.695078031212485e-07,48.0,-2.0,-52.0
2.6962785114045617e-07,48.0,-2.0,-52.0
2.6974789915966385e-07,48.0,-2.0,-52.0
2.6986794717887153e-07,48.0,-1.0,-52.0
2.699879951980792e-07,48.0,-1.0,-52.0
2.701080432172869e-07,48.0,-2.0,-51.0
2.702280912364946e-07,48.0,-2.0,-51.0
2.7034813925570226e-07,48.0,-2.0,-51.0
2.7046818727490994e-07,49.0,-2.0,-51.0
2.705882352941176e-07,49.0,-3.0,-51.0
2.707082833133253e-07,49.0,-3.0,-51.0
2.70828331332533e-07,49.0,-3.0,-52.0
2.7094837935174067e-07,49.0,-3.0,-52.0
2.7106842737094835e-07,49.0,-3.0,-52.0
2.7118847539015604e-07,49.0,-3.0,-52.0
2.713085234093637e-07,49.0,-3.0,-52.0
2.714285714285714e-07,49.0,-3.0,-52.0
2.715486194477791e-07,49.0,-3.0,-52.0
2.7166866746698677e-07,50.0,-2.0,-52.0
2.7178871548619445e-07,50.0,-2.0,-52.0
2.7190876350540213e-07,50.0,-2.0,-52.0
2.720288115246098e-07,50.0,-2.0,-52.0
2.721488595438175e-07,50.0,-2.0,-52.0
2.722689075630252e-07,50.0,-2.0,-52.0
2.7238895558223286e-07,49.0,-2.0,-52.0
2.7250900360144054e-07,49.0,-2.0,-52.0
2.726290516206482e-07,49.0,-2.0,-52.0
2.7274909963985596e-07,49.0,-2.0,-52.0
2.7286914765906364e-07,49.0,-2.0,-52.0
2.729891956782713e-07,49.0,-2.0,-52.0
2.73109243697479e-07,48.0,-2.0,-52.0
2.732292917166867e-07,48.0,-2.0,-52.0
2.7334933973589437e-07,49.0,-2.0,-52.0
2.7346938775510205e-07,49.0,-2.0,-52.0
2.7358943577430973e-07,49.0,-2.0,-52.0
2.737094837935174e-07,49.0,-2.0,-52.0
2.738295318127251e-07,49.0,-2.0,-53.0
2.739495798319328e-07,49.0,-2.0,-53.0
2.7406962785114046e-07,50.0,-1.0,-54.0
2.7418967587034815e-07,50.0,-1.0,-54.0
2.7430972388955583e-07,50.0,-1.0,-54.0
2.744297719087635e-07,50.0,-1.0,-55.0
2.745498199279712e-07,50.0,-1.0,-55.0
2.746698679471789e-07,50.0,-1.0,-55.0
2.7478991596638656e-07,49.0,-2.0,-55.0
2.7490996398559424e-07,49.0,-2.0,-54.0
2.750300120048019e-07,49.0,-2.0,-54.0
2.751500600240096e-07,49.0,-2.0,-54.0
2.752701080432173e-07,49.0,-2.0,-54.0
2.7539015606242497e-07,49.0,-2.0,-54.0
2.7551020408163265e-07,48.0,-3.0,-53.0
2.7563025210084033e-07,48.0,-3.0,-53.0
2.75750300120048e-07,49.0,-2.0,-53.0
2.758703481392557e-07,49.0,-2.0,-53.0
2.759903961584634e-07,49.0,-2.0,-53.0
2.7611044417767106e-07,49.0,-2.0,-53.0
2.7623049219687874e-07,49.0,-2.0,-53.0
2.763505402160864e-07,49.0,-2.0,-53.0
2.764705882352941e-07,50.0,-1.0,-53.0
2.765906362545018e-07,50.0,-1.0,-53.0
2.7671068427370947e-07,50.0,-1.0,-53.0
2.7683073229291715e-07,50.0,-1.0,-53.0
2.7695078031212484e-07,50.0,-1.0,-53.0
2.770708283313325e-07,50.0,-1.0,-53.0
2.771908763505402e-07,49.0,-1.0,-53.0
2.773109243697479e-07,49.0,-1.0,-52.0
2.7743097238895557e-07,49.0,-1.0,-52.0
2.7755102040816325e-07,49.0,-1.0,-52.0
2.7767106842737093e-07,49.0,-1.0,-52.0
2.777911164465786e-07,49.0,-1.0,-52.0
2.779111644657863e-07,48.0,-1.0,-52.0
2.78031212484994e-07,48.0,-1.0,-53.0
2.7815126050420166e-07,49.0,-1.0,-53.0
2.7827130852340934e-07,49.0,-1.0,-54.0
2.78391356542617e-07,49.0,-2.0,-54.0
2.785114045618247e-07,49.0,-2.0,-54.0
2.786314525810324e-07,49.0,-2.0,-55.0
2.7875150060024007e-07,49.0,-2.0,-55.0
2.7887154861944775e-07,50.0,-2.0,-55.0
2.7899159663865544e-07,50.0,-2.0,-55.0
2.791116446578631e-07,50.0,-3.0,-54.0
2.792316926770708e-07,50.0,-3.0,-54.0
2.793517406962785e-07,50.0,-2.0,-54.0
2.7947178871548616e-07,50.0,-2.0,-54.0
2.7959183673469385e-07,50.0,-2.0,-54.0
2.7971188475390153e-07,50.0,-2.0,-53.0
2.798319327731092e-07,50.0,-2.0,-54.0
2.799519807923169e-07,50.0,-2.0,-54.0
2.800720288115246e-07,50.0,-1.0,-54.0
2.8019207683073226e-07,50.0,-1.0,-54.0
2.8031212484993994e-07,50.0,-2.0,-54.0
2.804321728691476e-07,50.0,-2.0,-54.0
2.8055222088835536e-07,50.0,-2.0,-54.0
2.8067226890756304e-07,50.0,-2.0,-54.0
2.807923169267707e-07,50.0,-3.0,-54.0
2.809123649459784e-07,50.0,-3.0,-53.0
2.810324129651861e-07,50.0,-3.0,-53.0
2.8115246098439377e-07,50.0,-3.0,-53.0
2.8127250900360145e-07,50.0,-3.0,-53.0
2.8139255702280913e-07,50.0,-3.0,-53.0
2.815126050420168e-07,50.0,-3.0,-52.0
2.816326530612245e-07,50.0,-3.0,-52.0
2.817527010804322e-07,50.0,-3.0,-52.0
2.8187274909963986e-07,50.0,-3.0,-52.0
2.8199279711884754e-07,49.0,-3.0,-52.0
2.8211284513805523e-07,49.0,-3.0,-52.0
2.822328931572629e-07,49.0,-3.0,-52.0
2.823529411764706e-07,49.0,-3.0,-52.0
2.8247298919567827e-07,49.0,-3.0,-52.0
2.8259303721488596e-07,49.0,-3.0,-52.0
2.8271308523409364e-07,49.0,-4.0,-52.0
2.828331332533013e-07,49.0,-4.0,-53.0
2.82953181272509e-07,49.0,-3.0,-53.0
2.830732292917167e-07,50.0,-3.0,-53.0
2.8319327731092437e-07,50.0,-3.0,-53.0
2.8331332533013205e-07,50.0,-3.0,-53.0
2.8343337334933973e-07,50.0,-2.0,-53.0
2.835534213685474e-07,51.0,-2.0,-53.0
2.836734693877551e-07,51.0,-1.0,-53.0
2.837935174069628e-07,50.0,-1.0,-53.0
2.8391356542617046e-07,50.0,-1.0,-52.0
2.8403361344537814e-07,50.0,-1.0,-53.0
2.841536614645858e-07,50.0,-1.0,-53.0
2.842737094837935e-07,50.0,-1.0,-53.0
2.843937575030012e-07,50.0,-1.0,-53.0
2.8451380552220887e-07,50.0,-1.0,-53.0
2.8463385354141655e-07,50.0,-1.0,-53.0
2.8475390156062424e-07,50.0,-1.0,-54.0
2.848739495798319e-07,50.0,-1.0,-54.0
2.849939975990396e-07,49.0,-2.0,-53.0
2.851140456182473e-07,49.0,-2.0,-53.0
2.8523409363745496e-07,49.0,-2.0,-53.0
2.8535414165666265e-07,49.0,-2.0,-53.0
2.8547418967587033e-07,49.0,-2.0,-53.0
2.85594237695078e-07,48.0,-2.0,-53.0
2.857142857142857e-07,48.0,-3.0,-52.0
2.858343337334934e-07,48.0,-3.0,-52.0
2.8595438175270106e-07,48.0,-2.0,-52.0
2.8607442977190874e-07,48.0,-2.0,-52.0
2.861944777911164e-07,48.0,-2.0,-51.0
2.863145258103241e-07,48.0,-2.0,-51.0
2.864345738295318e-07,48.0,-2.0,-51.0
2.8655462184873947e-07,48.0,-2.0,-52.0
2.8667466986794715e-07,49.0,-1.0,-52.0
2.8679471788715483e-07,49.0,-1.0,-52.0
2.869147659063625e-07,49.0,-1.0,-52.0
2.870348139255702e-07,49.0,-1.0,-53.0
2.871548619447779e-07,50.0,-1.0,-53.0
2.8727490996398556e-07,50.0,-1.0,-53.0
2.8739495798319325e-07,49.0,-2.0,-53.0
2.8751500600240093e-07,49.0,-2.0,-53.0
2.876350540216086e-07,49.0,-2.0,-54.0
2.877551020408163e-07,49.0,-2.0,-54.0
2.87875150060024e-07,49.0,-2.0,-54.0
2.8799519807923166e-07,49.0,-2.0,-54.0
2.881152460984394e-07,49.0,-3.0,-53.0
2.882352941176471e-07,49.0,-3.0,-53.0
2.8835534213685476e-07,49.0,-2.0,-53.0
2.8847539015606244e-07,50.0,-2.0,-52.0
2.885954381752701e-07,49.0,-2.0,-52.0
2.887154861944778e-07,49.0,-2.0,-51.0
2.888355342136855e-07,49.0,-2.0,-51.0
2.8895558223289317e-07,49.0,-2.0,-51.0
2.8907563025210085e-07,49.0,-1.0,-51.0
2.8919567827130853e-07,49.0,-1.0,-51.0
2.893157262905162e-07,49.0,-1.0,-51.0
2.894357743097239e-07,49.0,-1.0,-52.0
2.895558223289316e-07,49.0,-1.0,-52.0
2.8967587034813926e-07,50.0,-1.0,-52.0
2.8979591836734694e-07,49.0,-2.0,-52.0
2.899159663865546e-07,49.0,-2.0,-52.0
2.900360144057623e-07,49.0,-2.0,-52.0
2.9015606242497e-07,49.0,-2.0,-52.0
2.9027611044417767e-07,49.0,-2.0,-52.0
2.9039615846338535e-07,49.0,-2.0,-52.0
2.9051620648259304e-07,48.0,-2.0,-52.0
2.906362545018007e-07,48.0,-2.0,-52.0
2.907563025210084e-07,49.0,-2.0,-52.0
2.908763505402161e-07,49.0,-1.0,-52.0
2.9099639855942377e-07,49.0,-1.0,-52.0
2.9111644657863145e-07,49.0,-1.0,-52.0
2.9123649459783913e-07,49.0,-1.0,-52.0
2.913565426170468e-07,49.0,-1.0,-52.0
2.914765906362545e-07,50.0,-1.0,-52.0
2.915966386554622e-07,49.0,-1.0,-52.0
2.9171668667466986e-07,49.0,-1.0,-52.0
2.9183673469387754e-07,49.0,-1.0,-52.0
2.919567827130852e-07,49.0,-1.0,-52.0
2.920768307322929e-07,49.0,-1.0,-52.0
2.921968787515006e-07,49.0,-1.0,-52.0
2.9231692677070827e-07,48.0,-1.0,-52.0
2.9243697478991595e-07,48.0,-1.0,-53.0
2.9255702280912363e-07,49.0,-1.0,-53.0
2.926770708283313e-07,49.0,-1.0,-53.0
2.92797118847539e-07,49.0,-2.0,-53.0
2.929171668667467e-07,49.0,-2.0,-53.0
2.9303721488595436e-07,49.0,-2.0,-53.0
2.9315726290516205e-07,49.0,-2.0,-54.0
2.9327731092436973e-07,50.0,-2.0,-54.0
2.933973589435774e-07,49.0,-2.0,-53.0
2.935174069627851e-07,49.0,-3.0,-53.0
2.936374549819928e-07,49.0,-3.0,-53.0
2.9375750300120046e-07,49.0,-2.0,-53.0
2.9387755102040814e-07,49.0,-2.0,-53.0
2.939975990396158e-07,49.0,-2.0,-53.0
2.941176470588235e-07,49.0,-2.0,-52.0
2.942376950780312e-07,49.0,-2.0,-52.0
2.9435774309723887e-07,49.0,-2.0,-52.0
2.9447779111644655e-07,49.0,-1.0,-52.0
2.9459783913565423e-07,49.0,-1.0,-51.0
2.947178871548619e-07,49.0,-1.0,-51.0
2.948379351740696e-07,49.0,-1.0,-51.0
2.949579831932773e-07,49.0,-1.0,-52.0
2.9507803121248496e-07,49.0,-1.0,-52.0
2.9519807923169264e-07,49.0,-1.0,-52.0
2.953181272509003e-07,49.0,-1.0,-52.0
2.95438175270108e-07,49.0,-1.0,-53.0
2.955582232893157e-07,49.0,-1.0,-53.0
2.9567827130852337e-07,49.0,-1.0,-53.0
2.9579831932773106e-07,49.0,-2.0,-53.0
2.959183673469388e-07,49.0,-2.0,-53.0
2.9603841536614647e-07,49.0,-2.0,-53.0
2.9615846338535415e-07,49.0,-2.0,-53.0
2.9627851140456184e-07,50.0,-2.0,-53.0
2.963985594237695e-07,50.0,-3.0,-53.0
2.965186074429772e-07,50.0,-3.0,-52.0
2.966386554621849e-07,50.0,-3.0,-52.0
2.9675870348139257e-07,50.0,-3.0,-52.0
2.9687875150060025e-07,50.0,-2.0,-52.0
2.9699879951980793e-07,50.0,-2.0,-52.0
2.971188475390156e-07,50.0,-2.0,-52.0
2.972388955582233e-07,50.0,-1.0,-53.0
2.97358943577431e-07,50.0,-1.0,-53.0
2.9747899159663866e-07,51.0,0.0,-53.0
2.9759903961584634e-07,51.0,0.0,-53.0
2.97719087635054e-07,50.0,-1.0,-53.0
2.978391356542617e-07,50.0,-1.0,-53.0
2.979591836734694e-07,50.0,-1.0,-53.0
2.9807923169267707e-07,50.0,-1.0,-53.0
2.9819927971188475e-07,49.0,-1.0,-53.0
2.9831932773109244e-07,49.0,-1.0,-53.0
2.984393757503001e-07,49.0,-1.0,-54.0
2.985594237695078e-07,49.0,-1.0,-54.0
2.986794717887155e-07,49.0,0.0,-54.0
2.9879951980792316e-07,49.0,-1.0,-54.0
2.9891956782713085e-07,49.0,-1.0,-54.0
2.9903961584633853e-07,49.0,-1.0,-54.0
2.991596638655462e-07,49.0,-1.0,-54.0
2.992797118847539e-07,50.0,-1.0,-54.0
2.993997599039616e-07,50.0,-1.0,-54.0
2.9951980792316926e-07,50.0,-1.0,-53.0
2.9963985594237694e-07,50.0,-1.0,-53.0
2.997599039615846e-07,50.0,-1.0,-53.0
2.998799519807923e-07,50.0,-1.0,-53.0
3e-07,50.0,-2.0,-53.0
