Temps (s),CH2 (V),CH3 (V),CH4 (V)
5.476590636254502e-06,61.0,-44.0,20.0
5.478991596638655e-06,61.0,-44.0,21.0
5.481392557022809e-06,63.0,-44.0,20.0
5.483793517406963e-06,62.0,-43.0,20.0
5.486194477791116e-06,61.0,-43.0,20.0
5.48859543817527e-06,61.0,-43.0,20.0
5.490996398559423e-06,62.0,-42.0,19.0
5.4933973589435775e-06,62.0,-43.0,20.0
5.495798319327731e-06,62.0,-42.0,19.0
5.498199279711884e-06,61.0,-43.0,20.0
5.500600240096038e-06,63.0,-42.0,20.0
5.503001200480192e-06,61.0,-44.0,19.0
5.5054021608643455e-06,62.0,-43.0,20.0
5.507803121248499e-06,62.0,-42.0,19.0
5.510204081632653e-06,61.0,-42.0,20.0
5.512605042016807e-06,62.0,-43.0,18.0
5.51500600240096e-06,61.0,-42.0,19.0
5.5174069627851135e-06,62.0,-43.0,21.0
5.519807923169268e-06,62.0,-43.0,20.0
5.522208883553421e-06,62.0,-42.0,20.0
5.524609843937575e-06,62.0,-43.0,19.0
5.527010804321728e-06,62.0,-42.0,20.0
5.529411764705882e-06,61.0,-43.0,20.0
5.531812725090036e-06,61.0,-43.0,20.0
5.534213685474189e-06,62.0,-42.0,20.0
5.5366146458583435e-06,62.0,-42.0,20.0
5.539015606242497e-06,61.0,-43.0,19.0
5.54141656662665e-06,62.0,-43.0,21.0
5.543817527010804e-06,61.0,-43.0,19.0
5.546218487394958e-06,61.0,-43.0,20.0
5.5486194477791115e-06,62.0,-41.0,19.0
5.551020408163265e-06,62.0,-44.0,20.0
5.553421368547418e-06,61.0,-43.0,19.0
5.555822328931573e-06,61.0,-43.0,20.0
5.558223289315726e-06,62.0,-44.0,19.0
5.5606242496998795e-06,62.0,-42.0,20.0
5.563025210084034e-06,62.0,-43.0,20.0
5.565426170468187e-06,61.0,-44.0,20.0
5.567827130852341e-06,61.0,-43.0,20.0
5.570228091236494e-06,61.0,-43.0,20.0
5.572629051620648e-06,62.0,-42.0,20.0
5.575030012004802e-06,62.0,-42.0,21.0
5.577430972388955e-06,61.0,-43.0,20.0
5.579831932773109e-06,61.0,-43.0,19.0
5.582232893157263e-06,61.0,-43.0,18.0
5.584633853541416e-06,62.0,-43.0,20.0
5.58703481392557e-06,61.0,-42.0,20.0
5.589435774309723e-06,62.0,-44.0,20.0
5.5918367346938776e-06,62.0,-43.0,20.0
5.594237695078031e-06,62.0,-42.0,19.0
5.5966386554621844e-06,61.0,-43.0,20.0
5.599039615846339e-06,62.0,-43.0,19.0
5.601440576230492e-06,61.0,-43.0,20.0
5.603841536614646e-06,61.0,-43.0,19.0
5.606242496998799e-06,60.0,-43.0,19.0
5.608643457382953e-06,61.0,-43.0,20.0
5.611044417767107e-06,62.0,-44.0,20.0
5.61344537815126e-06,62.0,-43.0,19.0
5.615846338535414e-06,61.0,-43.0,20.0
5.618247298919568e-06,62.0,-43.0,19.0
5.620648259303721e-06,62.0,-42.0,19.0
5.623049219687875e-06,62.0,-43.0,20.0
5.625450180072029e-06,62.0,-43.0,19.0
5.6278511404561825e-06,62.0,-42.0,20.0
5.630252100840336e-06,62.0,-42.0,20.0
5.632653061224489e-06,62.0,-43.0,20.0
5.635054021608644e-06,62.0,-42.0,19.0
5.637454981992797e-06,61.0,-42.0,20.0
5.6398559423769505e-06,61.0,-44.0,20.0
5.642256902761104e-06,62.0,-43.0,20.0
5.644657863145258e-06,62.0,-44.0,20.0
5.647058823529412e-06,62.0,-42.0,20.0
5.649459783913565e-06,63.0,-42.0,20.0
5.6518607442977185e-06,62.0,-43.0,21.0
5.654261704681873e-06,61.0,-43.0,20.0
5.656662665066026e-06,61.0,-43.0,19.0
5.65906362545018e-06,62.0,-43.0,19.0
5.661464585834334e-06,62.0,-43.0,19.0
5.663865546218487e-06,62.0,-42.0,20.0
5.666266506602641e-06,62.0,-43.0,20.0
5.668667466986794e-06,62.0,-43.0,19.0
5.6710684273709485e-06,62.0,-44.0,19.0
5.673469387755102e-06,62.0,-43.0,19.0
5.675870348139255e-06,62.0,-43.0,20.0
5.678271308523409e-06,61.0,-43.0,20.0
5.680672268907563e-06,62.0,-43.0,20.0
5.6830732292917165e-06,61.0,-43.0,20.0
5.68547418967587e-06,62.0,-43.0,19.0
5.687875150060024e-06,62.0,-43.0,20.0
5.690276110444178e-06,62.0,-42.0,20.0
5.692677070828331e-06,62.0,-43.0,19.0
5.6950780312124845e-06,63.0,-42.0,20.0
5.697478991596639e-06,61.0,-43.0,20.0
5.699879951980792e-06,62.0,-43.0,20.0
5.702280912364946e-06,61.0,-43.0,20.0
5.704681872749099e-06,62.0,-43.0,19.0
5.707082833133253e-06,61.0,-42.0,18.0
5.709483793517407e-06,61.0,-42.0,19.0
5.71188475390156e-06,62.0,-42.0,18.0
5.714285714285714e-06,63.0,-43.0,20.0
5.716686674669868e-06,62.0,-42.0,20.0
5.719087635054021e-06,62.0,-43.0,20.0
5.721488595438175e-06,61.0,-42.0,20.0
5.723889555822329e-06,61.0,-44.0,20.0
5.7262905162064825e-06,61.0,-42.0,19.0
5.728691476590636e-06,61.0,-44.0,20.0
5.731092436974789e-06,62.0,-43.0,20.0
5.733493397358944e-06,62.0,-44.0,20.0
5.735894357743097e-06,62.0,-43.0,20.0
5.7382953181272505e-06,62.0,-43.0,20.0
5.740696278511404e-06,62.0,-42.0,19.0
5.743097238895558e-06,62.0,-44.0,19.0
5.745498199279712e-06,61.0,-43.0,19.0
5.747899159663865e-06,62.0,-43.0,19.0
5.750300120048019e-06,61.0,-42.0,19.0
5.752701080432173e-06,62.0,-43.0,20.0
5.755102040816326e-06,62.0,-43.0,20.0
5.75750300120048e-06,62.0,-42.0,20.0
5.759903961584634e-06,62.0,-43.0,20.0
5.762304921968787e-06,62.0,-43.0,20.0
5.764705882352941e-06,62.0,-43.0,19.0
5.767106842737094e-06,62.0,-43.0,20.0
5.7695078031212486e-06,63.0,-43.0,20.0
5.771908763505402e-06,63.0,-42.0,20.0
5.774309723889555e-06,62.0,-43.0,19.0
5.776710684273709e-06,61.0,-43.0,19.0
5.779111644657863e-06,62.0,-43.0,19.0
5.7815126050420166e-06,61.0,-43.0,20.0
5.78391356542617e-06,62.0,-43.0,19.0
5.786314525810324e-06,62.0,-42.0,19.0
5.788715486194478e-06,62.0,-44.0,19.0
5.791116446578631e-06,63.0,-43.0,20.0
5.793517406962785e-06,61.0,-44.0,19.0
5.795918367346939e-06,61.0,-43.0,19.0
5.798319327731092e-06,61.0,-42.0,20.0
5.800720288115246e-06,62.0,-43.0,20.0
5.803121248499399e-06,60.0,-43.0,20.0
5.8055222088835534e-06,62.0,-42.0,20.0
5.807923169267707e-06,61.0,-43.0,21.0
5.81032412965186e-06,62.0,-42.0,20.0
5.812725090036015e-06,62.0,-42.0,20.0
5.815126050420168e-06,61.0,-43.0,20.0
5.8175270108043215e-06,62.0,-43.0,20.0
5.819927971188475e-06,62.0,-43.0,20.0
5.822328931572629e-06,63.0,-42.0,19.0
5.824729891956783e-06,62.0,-44.0,19.0
5.827130852340936e-06,61.0,-44.0,20.0
5.8295318127250895e-06,62.0,-42.0,19.0
5.831932773109244e-06,61.0,-42.0,19.0
5.834333733493397e-06,61.0,-44.0,19.0
5.836734693877551e-06,61.0,-43.0,19.0
5.839135654261705e-06,62.0,-43.0,20.0
5.841536614645858e-06,62.0,-43.0,20.0
5.843937575030012e-06,62.0,-43.0,20.0
5.846338535414165e-06,62.0,-44.0,20.0
5.8487394957983195e-06,62.0,-43.0,20.0
5.851140456182473e-06,62.0,-43.0,20.0
5.853541416566626e-06,61.0,-42.0,20.0
5.85594237695078e-06,62.0,-43.0,19.0
5.858343337334934e-06,63.0,-43.0,19.0
5.8607442977190875e-06,62.0,-43.0,20.0
5.863145258103241e-06,62.0,-43.0,19.0
5.865546218487394e-06,61.0,-44.0,20.0
5.867947178871549e-06,62.0,-43.0,20.0
5.870348139255702e-06,61.0,-43.0,20.0
5.8727490996398555e-06,61.0,-43.0,20.0
5.87515006002401e-06,61.0,-44.0,20.0
5.877551020408163e-06,62.0,-44.0,19.0
5.879951980792317e-06,62.0,-44.0,20.0
5.88235294117647e-06,62.0,-43.0,20.0
5.884753901560624e-06,61.0,-43.0,20.0
5.887154861944778e-06,61.0,-42.0,20.0
5.889555822328931e-06,62.0,-43.0,20.0
5.891956782713085e-06,62.0,-42.0,20.0
5.894357743097239e-06,61.0,-42.0,19.0
5.896758703481392e-06,61.0,-43.0,20.0
5.899159663865546e-06,62.0,-42.0,20.0
5.9015606242497e-06,61.0,-43.0,19.0
5.9039615846338535e-06,61.0,-42.0,20.0
5.906362545018007e-06,61.0,-43.0,19.0
5.90876350540216e-06,62.0,-43.0,19.0
5.911164465786315e-06,61.0,-43.0,20.0
5.913565426170468e-06,62.0,-43.0,20.0
5.9159663865546215e-06,61.0,-42.0,20.0
5.918367346938775e-06,62.0,-43.0,20.0
5.920768307322929e-06,61.0,-42.0,20.0
5.923169267707083e-06,61.0,-42.0,20.0
5.925570228091236e-06,62.0,-42.0,19.0
5.9279711884753895e-06,62.0,-42.0,20.0
5.930372148859544e-06,62.0,-44.0,20.0
5.932773109243697e-06,62.0,-42.0,20.0
5.935174069627851e-06,61.0,-43.0,20.0
5.937575030012005e-06,62.0,-43.0,20.0
5.939975990396158e-06,62.0,-42.0,20.0
5.942376950780312e-06,62.0,-43.0,20.0
5.944777911164465e-06,62.0,-44.0,20.0
5.9471788715486195e-06,62.0,-41.0,19.0
5.949579831932773e-06,61.0,-43.0,20.0
5.951980792316926e-06,62.0,-43.0,20.0
5.95438175270108e-06,62.0,-43.0,20.0
5.956782713085234e-06,61.0,-43.0,20.0
5.9591836734693876e-06,62.0,-43.0,19.0
5.961584633853541e-06,62.0,-43.0,20.0
5.963985594237695e-06,62.0,-44.0,20.0
5.966386554621849e-06,62.0,-42.0,19.0
5.968787515006002e-06,63.0,-43.0,21.0
5.9711884753901556e-06,62.0,-44.0,20.0
5.97358943577431e-06,63.0,-43.0,20.0
5.975990396158463e-06,62.0,-43.0,21.0
5.978391356542617e-06,62.0,-43.0,19.0
5.98079231692677e-06,62.0,-43.0,19.0
5.9831932773109244e-06,62.0,-43.0,19.0
5.985594237695078e-06,62.0,-42.0,19.0
5.987995198079231e-06,62.0,-42.0,20.0
5.990396158463385e-06,62.0,-43.0,20.0
5.992797118847539e-06,61.0,-43.0,20.0
5.9951980792316924e-06,62.0,-44.0,19.0
5.997599039615846e-06,61.0,-44.0,20.0
6e-06,61.0,-43.0,20.0
